usgs_id,ocean_class,dist_to_coast_km
iscgem7220287,continental,48.78
iscgem7219259,transitional,159.415
iscgem7219247,transitional,160.29
iscgem7218955,transitional,175.982
iscgem7218581,transitional,152.458
iscgem7218318,transitional,160.893
iscgem7217667,oceanic,236.93
iscgem7217491,transitional,172.306
iscgem7216954,continental,2.689
iscgem7215050,continental,1.528
iscgem7214025,oceanic,972.273
iscgem7202813,continental,9.659
iscgem7202320,continental,3.185
iscgem7199644,continental,31.751
iscgem7191983,continental,17.841
iscgem7186975,continental,6.675
iscgem7185576,continental,45.706
iscgem7183486,oceanic,399.884
iscgem7182200,transitional,96.933
iscgem7181935,continental,26.88
iscgem7181596,transitional,177.773
iscgem7180189,oceanic,1018.943
iscgem7177409,continental,24.387
iscgem7174263,continental,18.973
iscgem7169836,transitional,106.495
iscgem7163640,continental,10.964
iscgem7161018,transitional,89.214
iscgem7159851,continental,45.382
iscgem7153163,continental,30.933
iscgem7152217,oceanic,241.526
iscgem7146595,oceanic,1986.941
iscgem7139972,transitional,145.04
iscgem7138503,transitional,57.655
iscgem7137029,oceanic,2003.076
iscgem7136530,oceanic,2014.092
iscgem7134581,continental,31.398
iscgem7134409,transitional,52.601
iscgem7131995,continental,7.3
iscgem7131881,oceanic,743.653
iscgem7131681,transitional,166.019
iscgem7121201,oceanic,268.492
iscgem7121197,oceanic,259.731
iscgem7120054,oceanic,1677.718
iscgem7116387,transitional,89.479
iscgem7074554,continental,9.114
iscgem7071985,oceanic,2487.7
iscgem7066909,continental,2.133
iscgem7066570,continental,0.382
iscgem7061365,continental,2.923
iscgem7059823,continental,41.414
iscgem7059231,continental,7.616
iscgem7054520,transitional,53.521
iscgem7008571,continental,29.468
iscgem7008369,transitional,119.787
iscgem7006322,continental,6.2
iscgem7005725,continental,0.965
iscgem7003171,continental,4.462
iscgem6999304,oceanic,477.394
iscgem6999245,continental,22.099
iscgem6991087,continental,3.221
iscgem6948276,transitional,130.887
iscgem6944404,transitional,62.773
iscgem6942053,continental,23.103
iscgem6941806,oceanic,747.779
iscgem6939330,transitional,113.573
iscgem6938413,continental,46.318
iscgem6934856,continental,2.013
iscgem6929923,continental,37.87
iscgem6854103,oceanic,304.069
iscgem6851121,continental,25.647
iscgem6851110,continental,20.462
iscgem6850655,continental,24.295
iscgem6849185,continental,8.841
iscgem6845775,continental,7.757
iscgem6844396,oceanic,211.722
iscgem6840868,oceanic,330.838
iscgem6840697,transitional,60.479
iscgem6839354,continental,30.967
iscgem6837948,oceanic,435.339
iscgem6835627,transitional,121.313
iscgem6835344,continental,10.508
iscgem6834775,transitional,141.812
iscgem6834543,transitional,173.698
iscgem6833598,transitional,83.414
iscgem6832154,oceanic,220.101
iscgem6700964,transitional,66.163
iscgem6698965,continental,33.092
iscgem6695043,transitional,145.376
iscgem6694635,oceanic,1649.106
iscgem6690916,transitional,66.585
iscgem6685514,oceanic,604.266
iscgem6624815,continental,34.473
iscgem6624581,continental,4.143
iscgem6623195,transitional,92.602
iscgem6621108,continental,3.503
iscgem6617302,transitional,101.458
iscgem6616510,transitional,58.306
iscgem6616391,transitional,63.679
iscgem6615129,transitional,97.09
iscgem6614255,transitional,157.895
iscgem6614052,continental,0.568
iscgem6613182,transitional,65.646
iscgem6612183,continental,19.026
iscgem6612120,continental,12.351
iscgem6611462,continental,33.643
iscgem6607407,oceanic,734.456
iscgem6593974,oceanic,1832.734
iscgem6590747,transitional,54.782
iscgem6587826,continental,13.252
iscgem6586169,continental,7.683
iscgem6584358,continental,25.469
iscgem6545010,oceanic,204.26
iscgem6548693,transitional,167.229
iscgem6541422,continental,48.804
iscgem6541364,continental,26.802
iscgem6540775,continental,27.191
iscgem6540306,continental,46.346
iscgem6537587,oceanic,394.836
iscgem6534314,transitional,94.347
iscgem6530709,transitional,107.672
iscgem6266688,continental,11.977
iscgem6261361,transitional,76.52
iscgem6260291,transitional,102.988
iscgem6259571,transitional,113.548
iscgem6256860,continental,34.729
iscgem6256213,continental,13.562
iscgem6140798,transitional,51.624
iscgem6137392,oceanic,1337.294
iscgem6144404,transitional,145.975
iscgem6133746,transitional,105.644
iscgem6131198,continental,23.285
iscgem6127907,continental,24.976
iscgem6123395,oceanic,239.098
iscgem6122751,continental,16.519
iscgem6122051,continental,39.9
iscgem6121703,continental,16.136
iscgem3513008,transitional,158.083
iscgem3509114,oceanic,1169.862
iscgem3518920,oceanic,229.784
iscgem3492027,continental,41.756
iscgem3487957,transitional,143.393
iscgem3509696,oceanic,1946.704
iscgem3487257,transitional,125.877
iscgem3492456,continental,24.375
iscgem3485737,continental,45.458
iscgem3483617,transitional,70.099
iscgem3482217,transitional,107.714
iscgem3482211,transitional,147.47
iscgem3482135,oceanic,707.055
iscgem3479639,continental,12.564
iscgem3479627,continental,8.434
iscgem3477279,continental,7.798
iscgem3465313,continental,7.673
iscgem3483509,continental,27.169
iscgem3447599,transitional,90.377
iscgem3407140,continental,23.111
iscgem3407138,continental,23.604
iscgem3798129,continental,25.674
iscgem3379719,oceanic,232.964
iscgem3372439,continental,6.669
iscgem3372419,continental,3.201
iscgem3369659,continental,8.91
iscgem3369375,continental,7.429
iscgem3369179,oceanic,216.743
iscgem3369058,continental,8.097
iscgem3362959,continental,1.723
iscgem3255936,continental,35.211
iscgem3251791,transitional,171.89
iscgem3466220,oceanic,466.417
iscgem4009018,transitional,139.244
iscgem3249060,continental,20.81
iscgem3249058,transitional,114.659
iscgem3249056,oceanic,219.189
iscgem3928640,transitional,88.889
iscgem3234696,transitional,175.268
iscgem3232876,continental,18.69
iscgem3230236,transitional,180.23
iscgem3222115,oceanic,1966.756
iscgem3211114,continental,15.567
iscgem3208891,oceanic,267.965
iscgem3200534,transitional,77.952
iscgem3465321,transitional,101.614
iscgem3193154,continental,33.236
iscgem3208461,transitional,133.939
iscgem3187856,oceanic,213.502
iscgem3192090,transitional,51.57
iscgem3182956,transitional,54.456
iscgem3182936,oceanic,1602.142
iscgem3182836,continental,13.455
iscgem3180996,oceanic,1915.105
iscgem3178756,transitional,151.187
iscgem3177676,transitional,135.155
iscgem3182483,transitional,64.811
iscgem3153536,transitional,106.724
iscgem3031760,continental,4.968
iscgem3031740,transitional,189.171
iscgem3028296,transitional,86.431
iscgem3418180,continental,14.575
iscgem2991865,oceanic,1922.127
iscgem2991626,continental,39.916
iscgem2977955,continental,29.314
iscgem2969055,continental,32.194
iscgem2953675,oceanic,979.603
iscgem2954635,oceanic,687.837
iscgem2933451,continental,6.67
iscgem2944860,continental,31.545
iscgem3951419,transitional,191.15
iscgem2929591,transitional,106.322
iscgem2947182,oceanic,1179.591
iscgem2926087,continental,22.226
iscgem2904823,continental,25.705
iscgem3183177,oceanic,1260.026
iscgem2902383,continental,1.079
iscgem2900124,transitional,67.576
iscgem2891377,continental,20.652
iscgem2765123,transitional,192.055
iscgem2749023,transitional,83.729
iscgem2734562,transitional,60.113
iscgem2728165,continental,33.143
iscgem2712016,continental,6.119
iscgem2770476,continental,25.575
iscgem3756013,continental,26.58
iscgem2725381,continental,8.613
iscgem3630667,continental,24.766
iscgem2708522,continental,5.794
iscgem3630610,continental,2.314
iscgem2431536,oceanic,1222.637
iscgem2431530,continental,24.803
iscgem2545461,continental,13.99
iscgem2437318,continental,6.359
iscgem2577540,continental,37.533
iscgem2430746,continental,0.716
iscgem2428965,transitional,58.723
iscgem2428925,oceanic,991.013
iscgem3240692,transitional,68.023
iscgem2420118,transitional,53.148
iscgem2418879,continental,5.058
iscgem2397592,transitional,173.459
iscgem2397586,transitional,64.219
iscgem2397552,continental,13.415
iscgem2354680,oceanic,1295.824
iscgem2379162,transitional,56.948
iscgem2379160,continental,34.173
iscgem2368249,continental,20.677
iscgem2347397,oceanic,709.563
iscgem2331800,oceanic,1374.148
iscgem2331866,transitional,71.611
iscgem2331832,continental,30.723
iscgem2299219,continental,2.66
iscgem2299018,continental,32.41
iscgem2255164,transitional,84.842
iscgem2252822,transitional,98.885
iscgem2158595,transitional,77.377
iscgem2152976,transitional,60.688
iscgem2152959,continental,7.189
iscgem2147782,transitional,51.395
iscgem2146435,transitional,51.074
iscgem2147765,continental,1.551
iscgem2146461,continental,18.976
iscgem2146384,transitional,78.421
iscgem2146282,transitional,76.203
iscgem2060517,continental,44.595
iscgem2057554,continental,14.689
iscgem2034730,oceanic,2155.326
iscgem2034724,oceanic,588.972
iscgem2052288,continental,22.869
iscgem2013435,continental,44.82
iscgem2013407,transitional,131.052
iscgem2051928,transitional,185.021
iscgem1970236,transitional,75.846
iscgem1955395,oceanic,2002.953
iscgem3706352,continental,22.137
iscgem1939467,continental,49.356
iscgem1917752,continental,19.845
iscgem1954527,transitional,86.182
iscgem1968306,transitional,121.407
iscgem1907299,continental,30.878
iscgem1907277,continental,11.575
iscgem1907242,oceanic,540.379
iscgem1907236,transitional,78.587
iscgem1906327,oceanic,231.302
iscgem1906278,continental,19.343
iscgem1906250,oceanic,401.563
iscgem2048933,oceanic,1502.062
iscgem1893876,continental,24.424
iscgem1893785,continental,47.229
iscgem1893774,transitional,56.207
iscgem1893467,continental,8.795
iscgem1884445,continental,38.035
iscgem1882977,transitional,53.102
iscgem1858534,transitional,85.499
iscgem1858471,continental,36.52
iscgem1858449,transitional,70.289
iscgem1844206,transitional,62.876
iscgem1857507,continental,9.887
iscgem1844158,transitional,83.18
iscgem1836349,continental,35.474
iscgem1882913,continental,1.86
iscgem1817659,continental,44.546
iscgem2384891,transitional,134.838
iscgem1836113,continental,29.818
iscgem1840209,continental,33.305
iscgem1817633,transitional,103.659
iscgem1882885,transitional,132.005
iscgem1817628,oceanic,230.257
iscgem1917613,continental,31.0
iscgem1800460,continental,4.637
iscgem1780694,transitional,74.21
iscgem1833440,continental,19.238
iscgem1780692,continental,30.69
iscgem1833290,transitional,88.283
iscgem1780664,continental,1.886
iscgem1780666,transitional,197.887
iscgem1780660,oceanic,201.838
iscgem2793908,transitional,71.362
iscgem1780654,oceanic,1277.056
iscgem1817574,continental,33.894
iscgem2682392,continental,14.117
iscgem1780640,oceanic,397.412
iscgem1780638,continental,36.844
iscgem1780632,transitional,120.038
iscgem1780628,transitional,64.289
iscgem1780626,continental,49.409
iscgem2770811,transitional,50.663
iscgem1780618,continental,42.707
iscgem1763761,continental,8.927
iscgem1763683,continental,32.137
iscgem1840766,oceanic,894.303
iscgem1763554,continental,32.39
iscgem1763500,transitional,95.694
iscgem1763498,transitional,66.174
iscgem1841012,transitional,87.315
iscgem1841009,transitional,197.051
iscgem1763440,continental,21.674
iscgem2681833,transitional,132.041
iscgem1763392,continental,7.891
iscgem1763372,continental,13.605
iscgem1763221,transitional,56.145
iscgem2681719,transitional,81.939
iscgem1763197,continental,22.506
iscgem1743402,continental,4.82
iscgem1743258,continental,3.747
iscgem2681550,continental,12.696
iscgem1743191,transitional,177.45
iscgem1743179,transitional,111.849
iscgem1743145,transitional,159.413
iscgem1743111,transitional,56.439
iscgem1743050,transitional,179.196
iscgem1742938,transitional,189.919
iscgem1742784,continental,10.136
iscgem1742774,transitional,93.009
iscgem1742576,continental,26.562
iscgem1742450,continental,14.04
iscgem2770732,continental,8.391
iscgem1742362,continental,4.24
iscgem1742254,transitional,54.052
iscgem1742240,continental,11.053
iscgem1742134,continental,18.856
iscgem1742096,transitional,100.986
iscgem1742036,continental,22.356
iscgem1741990,transitional,51.632
iscgem1741952,continental,1.181
iscgem1741730,transitional,59.418
iscgem1741688,continental,29.405
iscgem1838286,continental,46.908
iscgem1741638,transitional,52.772
iscgem1913438,continental,16.501
iscgem1839808,continental,5.327
iscgem1838803,transitional,60.268
iscgem1838801,continental,8.904
iscgem1741388,continental,7.281
iscgem1741386,transitional,156.289
iscgem1839784,continental,1.122
iscgem1741236,transitional,93.951
iscgem1741138,transitional,52.348
iscgem1741096,transitional,106.061
iscgem1741052,oceanic,819.355
iscgem1839768,continental,8.573
iscgem1741044,oceanic,821.182
iscgem1740950,oceanic,793.586
iscgem2783364,transitional,168.977
iscgem1839998,continental,21.338
iscgem1740550,continental,40.777
iscgem1740542,oceanic,1228.968
iscgem1740522,continental,20.196
iscgem1740518,continental,41.231
iscgem1839908,transitional,113.567
iscgem1839900,oceanic,912.47
iscgem1740341,continental,17.274
iscgem1740277,transitional,144.199
iscgem1839731,continental,31.122
iscgem1739962,continental,32.171
iscgem1739894,transitional,53.442
iscgem1839699,oceanic,1568.712
iscgem2792257,continental,10.536
iscgem1739782,continental,49.533
iscgem1739464,continental,31.378
iscgem1839657,continental,29.703
iscgem2680190,continental,39.812
iscgem1739260,oceanic,278.681
iscgem1739034,oceanic,335.304
iscgem1738902,oceanic,271.597
iscgem1738896,continental,4.858
iscgem1738878,continental,2.54
iscgem1738836,transitional,121.578
iscgem1738788,transitional,190.868
iscgem1738738,continental,34.085
iscgem1738582,continental,40.591
iscgem1738508,oceanic,255.811
iscgem1738464,continental,9.696
iscgem1738076,continental,35.865
iscgem1737932,oceanic,1255.961
iscgem1737890,transitional,76.475
iscgem1737872,transitional,78.139
iscgem1737870,continental,26.416
iscgem1737840,continental,2.138
iscgem1737596,continental,12.872
iscgem1737124,continental,10.426
iscgem1736850,continental,32.969
iscgem1736730,continental,5.205
iscgem1736624,transitional,199.415
iscgem1736604,continental,6.032
iscgem1736564,transitional,145.993
iscgem1736526,transitional,159.768
iscgem1736508,transitional,83.882
iscgem1736498,transitional,55.045
iscgem1736478,oceanic,556.326
iscgem1736410,oceanic,924.145
iscgem1736378,continental,42.723
iscgem1736340,oceanic,240.772
iscgem1736316,transitional,54.616
iscgem1736288,continental,40.566
iscgem1736226,transitional,85.496
iscgem1736218,oceanic,720.994
iscgem1736178,transitional,112.851
iscgem1736174,continental,47.0
iscgem1736024,oceanic,358.564
iscgem1736016,transitional,73.92
iscgem1736014,transitional,72.663
